VARIABLE1_LABEL,VARIABLE2_LABEL,EFFECT,EFFECT_L95,EFFECT_U95,N,P,P_ADJ,Drug1,Drug2,Drug1_N,Drug1_LCI95,Drug1_UCI95,Drug1_OR,Drug1_P,Drug1_PFDR,Drug2_N,Drug2_LCI95,Drug2_UCI95,Drug2_OR,Drug2_P,Drug2_PFDR,Interaction_Event_N,Name,Type,Magnitude
A07DA03,A02BC05,0.007456198,8.38E-23,6.63776E+17,26,0.834,1,A02BD02,A03FA01,1635,0.519305319,5.003617061,1.611956871,0.409,0.621706606,72453,1.580067385,2.167719324,1.850714079,2.33E-14,6.24E-14,0,"lansoprazole, tetracycline and metronidazole / metoclopramide",++ -,NORMAL
A05AA02,A02BA02,0.000647289,4.81E-20,8.70751E+12,294,0.698,1,A02BD02,A02BC02,1635,0.65357894,6.300120023,2.029193378,0.221,0.412336722,770822,2.296935862,2.515247238,2.403614275,0,0,0,"lansoprazole, tetracycline and metronidazole / pantoprazole",++ -,NORMAL
A03FA02,A10AD05,0.002612496,3.48E-29,1.96E+23,42,0.845,1,A02BD02,A06AD11,1635,0.532531512,5.13119337,1.653034229,0.384,0.599234232,412188,1.799886654,2.056121331,1.923742535,9.72E-83,7.81E-82,0,"lansoprazole, tetracycline and metronidazole / lactulose",++ -,NORMAL
A07EC01,A07EC02,0.002141841,1.07E-21,4.27112E+15,84,0.775,1,A02BD02,A02BC01,1635,0.548234795,5.28280652,1.701827944,0.358,0.572457476,334991,2.134731353,2.444754639,2.28448996,4.77E-126,4.34E-125,0,"lansoprazole, tetracycline and metronidazole / omeprazole",++ -,NORMAL
A10AB06,A02BC05,0.019811734,6.57E-48,5.98E+43,5,0.9415,1,A02BD07,A10AD04,7760,0.299296662,1.483102217,0.666248859,0.3199,0.527649788,7701,1.012377012,2.789113509,1.680367341,0.0447,0.063240686,0,"lansoprazole, amoxicillin and clarithromycin / Insulin lispro ",-+ -,NORMAL
A10AE05,A10AD04,0.013003878,4.25E-23,3.98022E+18,67,0.857,1,A02BD07,A10BB01,7760,0.301238342,1.49372975,0.670797043,0.328,0.536424859,309487,0.838824306,1.040514272,0.934242293,0.216,0.269588724,0,"lansoprazole, amoxicillin and clarithromycin / glibenclamide",-- -,LARGE_REDUCTION
A10BD03,A02BD03,0.03475483,1.62E-25,7.47E+21,19,0.902,1,A02BD07,A10BB07,7760,0.299707176,1.485148726,0.667165445,0.322,0.529882986,86470,0.782407996,1.168474236,0.956150399,0.661,0.709270228,0,"lansoprazole, amoxicillin and clarithromycin / glipizide",-- -,LARGE_REDUCTION
A03BA03,A02BA02,0.003060566,9.01E-28,1.04E+22,127,0.841,1,A02BD07,A02BA02,7760,0.304619304,1.51050055,0.678327079,0.342,0.553146492,109219,1.252604063,1.675884654,1.448868499,5.96E-07,1.19E-06,0,"lansoprazole, amoxicillin and clarithromycin / ranitidine",-+ -,NORMAL
A07AA09,A06AD11,0.52106397,0.060812213,4.464689682,1171,0.552,1,A02BD07,A02BC05,7760,0.279830886,1.615302691,0.672318067,0.375,0.59028146,524626,2.041321578,2.285462642,2.159945418,2.70E-157,2.71E-156,1,"lansoprazole, amoxicillin and clarithromycin / esomeprazole",-+ -,NORMAL
A10AD01,A10AD04,2.122145866,0.38800624,11.60678003,883,0.385,1,A02BD07,A02BC03,7760,0.191447373,1.355611904,0.509439239,0.177,0.346033543,437068,1.720401824,1.963792365,1.838072895,1.07E-72,7.09E-72,2,"lansoprazole, amoxicillin and clarithromycin / lansoprazole",-+ +,NORMAL
A02BC04,A02BC05,0.002641741,3.32E-23,2.10033E+17,193,0.8,1,A02BD07,A06AC01,7760,0.308666475,1.530580438,0.687341886,0.359,0.573584052,216101,1.509831327,1.834017522,1.664048409,1.04E-24,3.74E-24,0,"lansoprazole, amoxicillin and clarithromycin / ispaghula (psylla seeds)",-+ -,NORMAL
A05AA02,A10AD05,0.006534364,5.01E-20,8.52151E+14,96,0.802,1,A02BD07,A03FA01,7760,0.303570748,1.505296577,0.67599113,0.338,0.548293368,72453,1.581334467,2.169458878,1.85219872,2.16E-14,5.80E-14,0,"lansoprazole, amoxicillin and clarithromycin / metoclopramide",-+ -,NORMAL
A10AB04,A10BB01,0.000193919,4.64E-22,8.10615E+13,1819,0.68,1,A02BD07,A02BC02,7760,0.410793605,2.03738137,0.914846019,0.828,0.904923813,770822,2.301285848,2.520012527,2.40816718,0,0,0,"lansoprazole, amoxicillin and clarithromycin / pantoprazole",-+ -,NORMAL
A02BA04,A01AB09,0.002272037,1.92E-21,2.692E+15,234,0.774,1,A02BD07,A06AD11,7760,0.313859835,1.556344687,0.698909212,0.38,0.595265126,412188,1.800435309,2.056748888,1.924329317,8.18E-83,6.61E-82,0,"lansoprazole, amoxicillin and clarithromycin / lactulose",-+ -,NORMAL
A07EC01,A10BB01,0.000686921,2.26E-26,2.08809E+19,411,0.783,1,A02BD07,A02BC01,7760,0.322171915,1.597586094,0.717424122,0.416,0.62725602,334991,2.136492523,2.446772756,2.286375232,2.70E-126,2.47E-125,0,"lansoprazole, amoxicillin and clarithromycin / omeprazole",-+ -,NORMAL
A07DA03,A03FA01,957.1536939,1.80E-21,5.10E+26,98,0.805,1,A10AE01,A10AB01,148,1.59E-26,4.19E+21,0.008161258,0.863,0.919424576,49415,0.890285474,1.449139949,1.135846929,0.305,0.361894424,1,insulin (human) / insulin (human),-+ +,NORMAL
A10BD03,A10AB05,0.00188185,1.77E-28,2.00E+22,122,0.831,1,A10AD04,A10BB01,7701,1.027157089,2.829889478,1.704916725,0.0391,0.101828864,309487,0.839295371,1.041099213,0.934767217,0.2197,0.27372948,0,Insulin lispro  / glibenclamide,-+ -,NORMAL
A01AB04,A10BA02,0.001828679,8.19E-26,4.08E+19,153,0.8102,1,A10AD04,A10BB07,7701,1.032204868,2.843799153,1.713296043,0.0373,0.097942092,86470,0.783917411,1.170750319,0.958003945,0.675,0.722541462,0,Insulin lispro  / glipizide,-+ -,NORMAL
A10AD05,A03CA02,0.003308572,8.27E-20,1.3242E+14,102,0.77,1,A10AD04,A02BA02,7701,1.027858206,2.831807858,1.706076477,0.0388,0.101256555,109219,1.252789103,1.676132823,1.449082791,5.89E-07,1.18E-06,0,Insulin lispro  / ranitidine,++ -,NORMAL
A10AD04,A06AC01,1.975843489,0.443192008,8.808727199,270,0.372,1,A10AD04,A02BC05,7701,0.900596914,2.674479496,1.551975509,0.113,0.240951775,524626,2.036786498,2.280482631,2.155192853,2.73E-156,2.65E-155,2,Insulin lispro  / esomeprazole,++ +,NORMAL
A08AB01,A06AD11,2.114006153,0.4741885,9.424568525,295,0.326,1,A10AD04,A02BC03,7701,0.893515044,2.653444647,1.539770343,0.12,0.251270925,437068,1.718701575,1.961853119,1.836257075,1.82E-72,1.20E-71,2,Insulin lispro  / lansoprazole,++ +,LARGE_INCREASE
A10AD01,A10AB05,7.269468214,1.613511833,32.75164584,99,0.0098,0.320487002,A10AD04,A06AC01,7701,0.861270859,2.557609749,1.484181507,0.155,0.309877211,216101,1.501961501,1.825302461,1.65575784,3.74E-24,1.33E-23,2,Insulin lispro  / ispaghula (psylla seeds),++ +,LARGE_INCREASE
A07EA06,A04AA01,4.414153112,0.568762395,34.25815047,68,0.156,1,A10AD04,A03FA01,7701,0.938668889,2.679470606,1.585917935,0.0848,0.193202447,72453,1.570229757,2.156414685,1.840126763,4.86E-14,1.29E-13,1,Insulin lispro  / metoclopramide,++ +,LARGE_INCREASE
A10BB01,A06AC01,1.346615053,0.302503081,5.994557458,351,0.6961,1,A10AD04,A02BC02,7701,0.930658364,2.763811092,1.603796717,0.0889,0.200113712,770822,2.29515086,2.513398226,2.401796849,0,0,2,Insulin lispro  / pantoprazole,++ +,NORMAL
A02BA03,A10AE05,2.608387479,0.584354747,11.64307346,231,0.209,1,A10AD04,A06AD11,7701,0.886433914,2.632393752,1.52756116,0.127,0.263236458,412188,1.796844142,2.052938723,1.92062774,3.63E-82,2.85E-81,2,Insulin lispro  / lactulose,++ +,LARGE_INCREASE
A10BB07,A03FA01,0.846135508,0.110743011,6.464925311,275,0.872,1,A10AD04,A02BC01,7701,0.981888977,2.802946162,1.658970145,0.0585,0.143330041,334991,2.133803046,2.44387761,2.283583475,8.65E-126,7.75E-125,1,Insulin lispro  / omeprazole,++ -,NORMAL
A02BD03,A02BD07,0.009124677,3.98E-22,2.08971E+17,75,0.836,1,A10BB01,A10BB07,309487,0.838791592,1.040479605,0.934208512,0.216,0.404968909,86470,0.782232781,1.168246744,0.95595026,0.66,0.708438178,0,glibenclamide / glipizide,-- -,LARGE_REDUCTION
A07EA06,A10AD05,0.539594157,0.075350269,3.864111694,1173,0.539,1,A10BB01,A02BA02,309487,0.841304115,1.043921051,0.937152643,0.238,0.437799953,109219,1.256292588,1.682178952,1.453722446,5.07E-07,1.02E-06,1,glibenclamide / ranitidine,-+ -,NORMAL
A07AA09,A02BC02,0.007734721,2.83E-41,2.12E+36,7,0.9143,1,A10BB01,A04AA01,309487,0.838959542,1.040670396,0.934387692,0.217,0.406473845,2258,1.531360662,6.139616476,3.066262733,0.00156,0.002531398,0,glibenclamide / ondansetron,-+ -,NORMAL
A01AB04,A03FA01,1.310288594,0.695967053,2.466864187,3337,0.402,1,A10BB01,A02BC05,309487,0.84529381,1.052006717,0.943003057,0.293,0.502346853,524626,2.033345825,2.277493526,2.151960026,1.16E-154,1.12E-153,10,glibenclamide / esomeprazole,-+ +,NORMAL
A10AB04,A02BX02,1.763397535,0.98638115,3.15250435,3525,0.0557,0.916565259,A10BB01,A02BC03,309487,0.830741533,1.034556661,0.927064824,0.176,0.344518916,437068,1.709710048,1.953025623,1.827322503,1.43E-70,9.22E-70,12,glibenclamide / lansoprazole,-+ +,NORMAL
A02BX02,A04AA01,0.284894008,0.0401113,2.023484573,1926,0.209,1,A10BB01,A06AC01,309487,0.847251368,1.051316724,0.943784686,0.293,0.502346853,216101,1.517094455,1.843311108,1.672267043,4.25E-25,1.54E-24,1,glibenclamide / ispaghula (psylla seeds),-+ -,NORMAL
A07AA09,A02BA02,0.77791601,0.108398058,5.582695223,640,0.803,1,A10BB01,A03FA01,309487,0.840348817,1.042733476,0.936087519,0.23,0.426041911,72453,1.580904333,2.171109752,1.852651294,2.55E-14,6.81E-14,1,glibenclamide / metoclopramide,-+ -,NORMAL
A05AA02,A03FA01,1.733487662,1.074773493,2.795918854,4181,0.0241,0.567686388,A10BB01,A02BC02,309487,0.843903012,1.05316256,0.942744428,0.297,0.506212846,770822,2.285562618,2.503852897,2.392219175,1.81E-307,3.18E-306,18,glibenclamide / pantoprazole,-+ +,NORMAL
A10AB06,A10AB01,0.644137306,0.286354698,1.448947309,4462,0.288,1,A10BB01,A06AD11,309487,0.850415366,1.056970955,0.948084564,0.337,0.546926077,412188,1.805412974,2.063390578,1.930096401,5.45E-83,4.48E-82,6,glibenclamide / lactulose,-+ -,NORMAL
A10BA02,A02BC03,0.834265634,0.343752187,2.024711909,2435,0.689,1,A10BB01,A02BC01,309487,0.849445762,1.055420702,0.946848796,0.324,0.532124561,334991,2.135203657,2.446304302,2.285466668,2.01E-125,1.79E-124,5,glibenclamide / omeprazole,-+ -,NORMAL
A01AC01,A06AD11,0.000790609,1.48E-25,4.21613E+18,440,0.78,1,A10BB07,A02BA02,86470,0.788196809,1.177148902,0.963236735,0.714,0.89211115,109219,1.256168462,1.680661685,1.452994908,4.88E-07,9.81E-07,0,glipizide / ranitidine,-+ -,NORMAL
A10AD05,A10BB07,0.413664164,0.057581358,2.971761133,1007,0.38,1,A10BB07,A02BC05,86470,0.805349141,1.205313672,0.98524024,0.885,0.931372081,524626,2.040759079,2.284859593,2.15936286,3.74E-157,3.74E-156,1,glipizide / esomeprazole,-+ -,NORMAL
A03CA02,A06AD11,1.360085629,0.429308085,4.308870445,1104,0.601,1,A10BB07,A02BC03,86470,0.778665424,1.170370224,0.954634395,0.655,0.861145726,437068,1.719278509,1.962665625,1.836945516,1.81E-72,1.20E-71,3,glipizide / lansoprazole,-+ +,NORMAL
A07EA06,A10BA02,0.813050021,0.112919403,5.854178439,668,0.837,1,A10BB07,A06AC01,86470,0.784756043,1.174455983,0.960031994,0.692,0.882092029,216101,1.509247715,1.833743755,1.663602588,1.25E-24,4.46E-24,1,glipizide / ispaghula (psylla seeds),-+ -,NORMAL
A07EC01,A02BC05,0.001691013,3.35E-27,8.54E+20,136,0.819,1,A10BB07,A03FA01,86470,0.785887045,1.173697311,0.960413198,0.693,0.882943052,72453,1.582136641,2.170568071,1.853142001,2.05E-14,5.51E-14,0,glipizide / metoclopramide,-+ -,NORMAL
A01AB09,A10AD04,0.223755533,0.031248355,1.602213573,1657,0.136,1,A10BB07,A02BC02,86470,0.829542822,1.241562124,1.014854151,0.886,0.932035807,770822,2.299831399,2.518508978,2.406687771,0,0,1,glipizide / pantoprazole,++ -,NORMAL
A01AC01,A03CA02,2.20113735,0.890730567,5.439361591,1115,0.0874,1,A10BB07,A06AD11,86470,0.760755641,1.148524553,0.9347441,0.521,0.735143009,412188,1.793672439,2.04977053,1.917450627,1.71E-81,1.34E-80,5,glipizide / lactulose,-+ +,NORMAL
A01AB04,A02BC05,1.282056118,0.404534486,4.063109438,945,0.673,1,A10BB07,A02BC01,86470,0.779540473,1.171682729,0.955706079,0.663,0.86667441,334991,2.132081537,2.442294709,2.281922754,2.78E-125,2.48E-124,3,glipizide / omeprazole,-+ +,NORMAL
A10BA02,A02BD02,0.001803816,3.42E-28,9.51E+21,46,0.828,1,A02BA02,A04AA01,109219,1.252105851,1.675217938,1.44829216,6.12E-07,4.18E-06,2258,1.563612386,6.269186313,3.130906797,0.00127,0.002072612,0,ranitidine / ondansetron,++ -,NORMAL
A02BB01,A07EC01,0.771206943,0.472250252,1.259417325,6723,0.299,1,A02BA02,A02BC05,109219,1.22744282,1.667707576,1.43073956,4.63E-06,2.78E-05,524626,2.039546592,2.285169933,2.158867886,4.46E-155,4.31E-154,18,ranitidine / esomeprazole,++ -,NORMAL
A10AD01,A02BC01,0.690310166,0.351832947,1.354415864,4269,0.281,1,A02BA02,A02BC03,109219,1.255251719,1.691929267,1.457325331,7.61E-07,5.13E-06,437068,1.724478951,1.969447995,1.842897613,9.22E-73,6.12E-72,9,ranitidine / lansoprazole,++ -,NORMAL
A10AE04,A03FA01,0.62152933,0.273692613,1.411432716,3456,0.256,1,A02BA02,A06AC01,109219,1.25533029,1.687737564,1.455564525,6.64E-07,4.52E-06,216101,1.513419523,1.840974888,1.669181637,1.18E-24,4.22E-24,6,ranitidine / ispaghula (psylla seeds),++ -,NORMAL
A08AB01,A02BC02,0.344494586,0.084672536,1.401594007,1833,0.137,1,A02BA02,A03FA01,109219,1.261511394,1.690503335,1.460338734,3.96E-07,2.75E-06,72453,1.60171406,2.201944915,1.878000567,8.36E-15,2.30E-14,2,ranitidine / metoclopramide,++ -,NORMAL
A05AA02,A10AD01,0.9944691,0.654596401,1.510806947,7104,0.979,1,A02BA02,A02BC02,109219,1.193313292,1.633840834,1.396310848,3.12E-05,0.000161489,770822,2.291688048,2.51090802,2.398795093,0,0,26,ranitidine / pantoprazole,++ -,NORMAL
A03BA03,A06AC51,0.678855005,0.376402612,1.224338255,5560,0.198,1,A02BA02,A06AD11,109219,1.248094512,1.686638017,1.450890641,1.27E-06,8.30E-06,412188,1.80330526,2.061835708,1.92824251,2.97E-82,2.34E-81,12,ranitidine / lactulose,++ -,NORMAL
A03FA02,A07AA02,0.496714583,0.203533179,1.212212072,2628,0.124,1,A02BA02,A02BC01,109219,1.270382991,1.706600611,1.472425342,2.78E-07,1.96E-06,334991,2.143420692,2.45567878,2.294243385,1.33E-126,1.22E-125,5,ranitidine / omeprazole,++ -,NORMAL
A05AA02,A07EA02,0.002690408,5.15E-62,1.40E+56,3,0.932,1,A10AE01,A10BB12,148,0.847436043,43.29600964,6.057276541,0.0727,0.172896721,756692,1.301671953,1.462352297,1.379674951,2.25E-27,8.64E-27,0,insulin (human) / glimepiride,++ -,NORMAL
A02BD03,A02BC05,0.000923537,3.50E-26,2.43358E+19,56,0.7908,1,A10AE01,A10BB01,148,1.316260477,67.78112798,9.445507918,0.0255,0.069922394,309487,0.838929677,1.040644647,0.934359501,0.2168,0.27055375,0,insulin (human) / glibenclamide,-+ -,NORMAL
A07EC01,A02BC03,0.000142063,2.30E-29,8.78E+20,338,0.761,1,A04AA01,A02BC05,2258,1.850234927,7.421303675,3.705557349,0.000219,0.000997256,524626,2.040453921,2.284396521,2.158982593,3.15E-157,3.15E-156,0,ondansetron / esomeprazole,++ -,NORMAL
A04AA03,A06AD11,0.000485589,1.54E-23,1.53444E+16,201,0.739,1,A04AA01,A02BC03,2258,1.707332416,6.846770736,3.41902232,0.000521,0.002189727,437068,1.722300423,1.965687597,1.83997407,4.37E-73,2.95E-72,0,ondansetron / lansoprazole,++ -,NORMAL
A02BC04,A02BC02,0.004282782,2.21E-19,8.28371E+13,39,0.776,1,A04AA01,A06AC01,2258,1.56571149,6.277566612,3.135100983,0.00126,0.004987724,216101,1.509272689,1.833338586,1.663432553,1.12E-24,4.02E-24,0,ondansetron / ispaghula (psylla seeds),++ -,NORMAL
A10AC01,A07EC02,1.580407101,0.373360369,6.689747526,833,0.534,1,A04AA01,A03FA01,2258,0.586425755,5.651886094,1.820552545,0.3,0.509545202,72453,1.542265364,2.126860317,1.81112755,4.35E-13,1.15E-12,5,ondansetron / metoclopramide,++ +,NORMAL
A03FA02,A02BD03,0.15451263,0.018962617,1.259011531,626,0.08102,1,A04AA01,A02BC02,2258,1.855702187,8.192986375,3.899197704,0.000328,0.001445548,770822,2.297158284,2.515542868,2.403871905,0,0,1,ondansetron / pantoprazole,++ -,NORMAL
A05AA02,A06AC51,1.892859771,0.449461299,7.971583142,322,0.384,1,A04AA01,A06AD11,2258,0.943133564,5.457299989,2.268691867,0.0674,0.162202842,412188,1.795049182,2.051032052,1.918776539,7.61E-82,5.96E-81,3,ondansetron / lactulose,++ +,NORMAL
A07AA02,A06AC51,2.097770971,0.497535467,8.844883101,254,0.313,1,A04AA01,A02BC01,2258,0.913197595,5.283671112,2.196596402,0.0789,0.184208881,334991,2.12832134,2.437964087,2.277887397,9.03E-125,8.01E-124,3,ondansetron / omeprazole,++ +,NORMAL
A03FA02,A10BB01,0.80369815,0.584221016,1.105627319,11440,0.179,1,A02BC05,A02BC03,524626,2.051269046,2.300818955,2.17246374,1.24E-154,9.83E-153,437068,1.735268287,1.986597148,1.856684957,6.53E-72,4.30E-71,41,esomeprazole / lansoprazole,++ -,NORMAL
A07AA02,A10BA02,0.708098329,0.518179066,0.967625434,16344,0.0303,0.645325396,A02BC05,A06AC01,524626,2.039013524,2.287423319,2.159649759,6.47E-152,5.01E-150,216101,1.483397707,1.823077963,1.644490702,3.18E-21,1.08E-20,46,esomeprazole / ispaghula (psylla seeds),++ -,NORMAL
A07EA02,A02BC01,0.531368746,0.339825141,0.830876561,9540,0.00557,0.220544019,A02BC05,A03FA01,524626,2.043373866,2.289940939,2.163147122,2.69E-155,2.15E-153,72453,1.57278866,2.215287868,1.866595735,9.17E-13,2.37E-12,23,esomeprazole / metoclopramide,++ -,NORMAL
A01AC01,A02BC02,0.598030124,0.461216728,0.775427273,17644,0.000105,0.012389754,A02BC05,A02BC02,524626,2.112232632,2.371796215,2.238254981,1.68E-163,1.39E-161,770822,2.347729334,2.574752514,2.458621973,0,0,62,esomeprazole / pantoprazole,++ -,NORMAL
A04AA02,A06AC01,0.901078818,0.732708045,1.108139923,28563,0.324,1,A02BC05,A06AD11,524626,1.993216456,2.242998503,2.114422268,1.97E-136,1.38E-134,412188,1.731658468,1.995853453,1.859068727,1.09E-65,6.55E-65,112,esomeprazole / lactulose,++ -,NORMAL
A10BB01,A02BC05,0.570511172,0.378486441,0.859959464,7440,0.00735,0.264925616,A02BC05,A02BC01,524626,2.071617308,2.321913341,2.193197635,1.93E-160,1.59E-158,334991,2.183933335,2.506055697,2.339456898,1.53E-129,1.41E-128,24,esomeprazole / omeprazole,++ -,NORMAL
A02BA03,A02BD02,0.949631141,0.675322127,1.335361699,11934,0.766,1,A02BC03,A06AC01,437068,1.704207511,1.950415873,1.823160273,3.70E-68,1.86E-66,216101,1.467790522,1.799940968,1.625403425,1.02E-20,3.42E-20,38,lansoprazole / ispaghula (psylla seeds),++ -,NORMAL
A02BC03,A06AC01,0.775626526,0.472052114,1.274428162,6134,0.316,1,A02BC03,A03FA01,437068,1.714709973,1.959533606,1.833038957,7.31E-71,3.78E-69,72453,1.535915835,2.149781325,1.817108466,3.34E-12,8.36E-12,18,lansoprazole / metoclopramide,++ -,NORMAL
A07AA09,A02BC01,0.821825641,0.591642671,1.141563004,9282,0.242,1,A02BC03,A02BC02,437068,1.772835466,2.029343126,1.896758147,5.68E-77,3.44E-75,770822,2.323077553,2.546266119,2.432113004,0,0,38,lansoprazole / pantoprazole,++ -,NORMAL
A02BB01,A02BX02,0.610339699,0.461648228,0.806922947,22762,0.000529,0.04208971,A02BC03,A06AD11,437068,1.731665738,1.984628921,1.853837616,1.86E-70,9.57E-69,412188,1.813714976,2.080765775,1.942656956,4.35E-80,3.38E-79,56,lansoprazole / lactulose,++ -,NORMAL
A10AB04,A07EC02,0.913861241,0.562251757,1.485353061,3895,0.716,1,A02BC03,A02BC01,437068,1.739296233,1.9876451,1.859328813,3.90E-74,2.13E-72,334991,2.153831962,2.470067065,2.306536233,2.22E-126,2.04E-125,17,lansoprazole / omeprazole,++ -,NORMAL
A10AB01,A10AB05,0.949395278,0.480320829,1.87656112,2743,0.881,1,A06AC01,A03FA01,216101,1.497375247,1.822747855,1.652070676,1.40E-23,2.47E-22,72453,1.549131875,2.145670117,1.823163726,4.94E-13,1.30E-12,9,ispaghula (psylla seeds) / metoclopramide,++ -,NORMAL
A01AB04,A06AC01,0.662423036,0.504432808,0.869896389,21851,0.00305,0.1472289,A06AC01,A02BC02,216101,1.483332404,1.831966458,1.648458435,1.67E-20,2.46E-19,770822,2.302724269,2.525052893,2.411327555,1.11E-306,1.95E-305,63,ispaghula (psylla seeds) / pantoprazole,++ -,NORMAL
A10BB07,A02BC02,0.644480137,0.446318308,0.930624265,13632,0.0191,0.493333538,A06AC01,A06AD11,216101,1.506496825,1.844492765,1.666950057,4.34E-23,7.55E-22,412188,1.804926195,2.066777123,1.931419211,6.96E-81,5.42E-80,32,ispaghula (psylla seeds) / lactulose,++ -,NORMAL
A10AB01,A02BA02,0.812737474,0.559684221,1.180205152,9065,0.276,1,A06AC01,A02BC01,216101,1.480442941,1.812111065,1.637903243,1.09E-21,1.80E-20,334991,2.126177536,2.440894458,2.278107759,6.71E-121,5.91E-120,31,ispaghula (psylla seeds) / omeprazole,++ -,NORMAL
A02BD02,A02BC01,0.501542616,0.337308797,0.745740986,12417,0.000651,0.048904012,A03FA01,A02BC02,72453,1.573769488,2.240833654,1.877912573,2.74E-12,2.62E-11,770822,2.303328096,2.523910876,2.411098262,0,0,31,metoclopramide / pantoprazole,++ -,NORMAL
A02BA04,A02BC05,0.83655263,0.525155069,1.332597444,6468,0.452,1,A03FA01,A06AD11,72453,1.507859968,2.11836636,1.78723245,2.15E-11,1.99E-10,412188,1.788924686,2.04672647,1.913488831,1.26E-79,9.76E-79,21,metoclopramide / lactulose,++ -,NORMAL
A10AB01,A10AD01,0.555885077,0.319385514,0.967508561,5247,0.0378,0.735216194,A03FA01,A02BC01,72453,1.568549586,2.185006767,1.851294536,3.25E-13,3.31E-12,334991,2.13790552,2.45103603,2.289122858,1.08E-124,9.58E-124,14,metoclopramide / omeprazole,++ -,NORMAL
A07EA06,A02BC03,0.613650426,0.510748339,0.737284522,47482,1.84E-07,6.77E-05,A02BC02,A06AD11,770822,2.305459255,2.532866909,2.41648949,6.54E-296,1.37E-293,412188,1.779596793,2.057533581,1.913525585,8.61E-69,5.50E-68,146,pantoprazole / lactulose,++ -,NORMAL
A03FA02,A10BA02,0.730807256,0.516686092,1.033662903,7497,0.0763,1,A02BC02,A02BC01,770822,2.329542467,2.553118209,2.438769626,0,0,334991,2.206555758,2.534240309,2.364728852,3.93E-131,3.62E-130,34,pantoprazole / omeprazole,++ -,NORMAL
A02BD03,A03FA01,0.560187982,0.42782549,0.733501353,21849,2.51E-05,0.003950529,A06AD11,A02BC01,412188,1.803332468,2.069652174,1.931908632,2.34E-78,1.49E-76,334991,2.155028938,2.480209152,2.311908843,7.56E-121,6.66E-120,61,lactulose / omeprazole,++ -,NORMAL
A02BA04,A02BA02,333.1971184,2.63E-144,4.22E+148,4,0.973,1,A08AX01,A08AA10,45,2.03E-46,4.44E+40,0.003001226,0.909,0.945763992,205,9.55E-23,9.43252E+16,0.003001226,0.8,0.835386366,0,rimonabant / sibutramine,-- +,NORMAL
A10BD03,A10AD05,0.482465205,1.43E-80,1.63E+79,5,0.994,1,A08AX01,A10AE04,45,2.55E-29,2.66E+24,0.008238416,0.878,0.927748401,190759,1.888673962,2.2746313,2.072688329,2.81E-53,1.50E-52,0,rimonabant / insulin glargine,-+ -,NORMAL
A04AA02,A02BC04,0.880775199,5.40E-53,1.44E+52,16,0.998,1,A08AX01,A10BA02,45,6.06E-34,1.12E+29,0.008246313,0.896,0.938039203,1658920,1.086280601,1.186664149,1.135363486,1.80E-08,4.03E-08,0,rimonabant / metformin,-+ -,NORMAL
A02BA04,A03FA01,0.724832278,7.96E-70,6.60E+68,7,0.997,1,A08AX01,A10BB12,45,5.24E-30,1.30E+25,0.008270849,0.881,0.929371588,756692,1.301628824,1.462304418,1.379629508,2.28E-27,8.74E-27,0,rimonabant / glimepiride,-+ -,NORMAL
A07DA03,A02BC04,0.463596124,6.96E-89,3.09E+87,4,0.994,1,A08AX01,A02BC05,45,5.50E-29,1.28E+24,0.008395886,0.877,0.927196427,524626,2.03862853,2.282350338,2.157049956,7.17E-157,7.03E-156,0,rimonabant / esomeprazole,-+ -,NORMAL
A03FA02,A10AB05,0.540530661,3.45E-101,8.48E+99,3,0.996,1,A08AX01,A03FA01,45,1.10E-28,6.07E+23,0.008182443,0.874,0.925575728,72453,1.579486696,2.166922403,1.850033812,2.41E-14,6.44E-14,0,rimonabant / metoclopramide,-+ -,NORMAL
